Title,Year,Rating,Votes,1,2,3,4,5,6,7,8,9,10,WorldwideBox Office
Management,2008,5.8,17851.0,983.0,547.0,1613.0,3512.0,4686.0,3224.0,1484.0,783.0,438.0,581.0,2566648.0
Quarantine,2008,5.9,74004.0,4299.0,3108.0,8343.0,15673.0,17829.0,10532.0,5295.0,3078.0,2104.0,3743.0,41319906.0
The Wackness,2008,6.9,30810.0,2964.0,3111.0,7038.0,8971.0,4632.0,1952.0,816.0,423.0,304.0,599.0,3175469.0
Eddie the Eagle,2015,7.3,93870.0,7233.0,9479.0,29088.0,31724.0,11511.0,3072.0,834.0,357.0,179.0,393.0,46152800.0
Fired Up!,2009,6.1,44548.0,4225.0,2350.0,5306.0,9365.0,10744.0,6123.0,2945.0,1530.0,848.0,1112.0,18599102.0
The Matrix Resurrections,2021,5.7,245802.0,17543.0,9254.0,21719.0,39046.0,49596.0,39615.0,23399.0,15742.0,10541.0,19347.0,157297525.0
Rachel Getting Married,2008,6.7,49615.0,3087.0,4407.0,9552.0,12931.0,8683.0,4353.0,2367.0,1478.0,1052.0,1705.0,16937968.0
Wanted,2009,6.6,24506.0,5552.0,2197.0,3269.0,4469.0,3076.0,1690.0,774.0,508.0,507.0,2464.0,8804308.0
The Prince,2014,4.6,18617.0,728.0,245.0,615.0,1453.0,3034.0,4176.0,3406.0,2113.0,1339.0,1508.0,1289595.0
The Hole,2009,5.7,23608.0,1115.0,579.0,1817.0,4117.0,6398.0,4903.0,2242.0,1173.0,634.0,630.0,10457002.0
Bill & Ted Face the Music,2020,5.9,47776.0,3270.0,1674.0,4934.0,9690.0,11590.0,7099.0,3734.0,2171.0,1543.0,2071.0,6274027.0
Blended,2014,6.5,133187.0,13045.0,8808.0,21177.0,36302.0,28164.0,12287.0,5490.0,3085.0,1918.0,2911.0,128006208.0
Spider-Man: No Way Home,2021,8.3,737647.0,263078.0,159200.0,149360.0,87668.0,35028.0,14167.0,6421.0,4264.0,3189.0,15272.0,1916278650.0
Aruitemo aruitemo,2008,7.9,16668.0,2144.0,3416.0,5891.0,3154.0,1126.0,413.0,194.0,113.0,71.0,146.0,3511120.0
365 dni,2020,3.3,89803.0,10773.0,2297.0,3770.0,4400.0,5348.0,7465.0,8083.0,9379.0,10996.0,27292.0,9458590.0
Radhe,2021,1.9,177846.0,18778.0,7786.0,2401.0,1763.0,711.0,1039.0,832.0,1219.0,2653.0,140664.0,1900312.0
Lone Survivor,2013,7.5,288035.0,36447.0,40195.0,89105.0,74636.0,28728.0,9693.0,3559.0,1845.0,1147.0,2680.0,154802912.0
Expelled: No Intelligence Allowed,2008,3.7,12090.0,2404.0,615.0,640.0,455.0,241.0,243.0,182.0,255.0,550.0,6505.0,7720487.0
Adventureland,2009,6.8,161573.0,9760.0,11173.0,30811.0,52307.0,32907.0,13232.0,5210.0,2581.0,1514.0,2078.0,17164820.0
Freaky,2020,6.3,58152.0,2773.0,2154.0,7525.0,16942.0,15880.0,6950.0,2612.0,1333.0,719.0,1264.0,16244416.0
Paul,2011,6.9,253355.0,18112.0,20257.0,55179.0,84136.0,45271.0,17135.0,6273.0,2903.0,1667.0,2422.0,97984015.0
"The Goods: Live Hard, Sell Hard",2009,5.7,21724.0,1396.0,824.0,2055.0,4092.0,5275.0,3760.0,1926.0,1025.0,635.0,736.0,15300885.0
Shikara,2020,3.3,15231.0,1727.0,325.0,310.0,254.0,178.0,157.0,113.0,113.0,283.0,11771.0,1109387.0
The Darkest Hour,2011,4.9,61558.0,2717.0,1084.0,2842.0,6534.0,11840.0,13443.0,9401.0,6239.0,3693.0,3765.0,64626786.0
Jab We Met,2007,7.9,53461.0,10060.0,10908.0,16452.0,9531.0,3302.0,1232.0,559.0,268.0,239.0,910.0,10065630.0
Encounters at the End of the World,2007,7.7,18538.0,2198.0,3376.0,6287.0,4130.0,1567.0,498.0,191.0,104.0,64.0,123.0,1205464.0
Confessions of a Shopaholic,2009,5.8,78946.0,6073.0,3536.0,8143.0,14990.0,19338.0,13208.0,6276.0,3327.0,1949.0,2106.0,108394089.0
Titane,2021,6.6,45049.0,2563.0,3815.0,8665.0,10834.0,7734.0,4264.0,2353.0,1535.0,1102.0,2184.0,4982335.0
New in Town,2009,5.6,23534.0,1112.0,696.0,1814.0,3985.0,6236.0,4963.0,2193.0,1106.0,719.0,710.0,29010817.0
The Bad Lieutenant: Port of Call - New Orleans,2009,6.6,77801.0,4475.0,5234.0,13896.0,22188.0,15897.0,7668.0,3632.0,1934.0,1199.0,1678.0,10606422.0
Old,2021,5.8,118410.0,4429.0,3190.0,10538.0,24259.0,29518.0,19802.0,10504.0,6560.0,4417.0,5193.0,90146510.0
Nope,2022,6.9,143057.0,10331.0,13666.0,32864.0,36969.0,21350.0,10395.0,5324.0,3482.0,2750.0,5926.0,148711200.0
Thappad,2020,7.0,28681.0,12730.0,3342.0,2589.0,2234.0,1095.0,574.0,315.0,213.0,341.0,5248.0,4112382.0
Next Day Air,2009,5.7,10715.0,945.0,445.0,1005.0,1825.0,2509.0,1734.0,884.0,524.0,363.0,481.0,10172519.0
Fifty Dead Men Walking,2008,6.8,11337.0,675.0,765.0,2417.0,3919.0,2161.0,754.0,253.0,117.0,84.0,192.0,812872.0
Dragonball Evolution,2009,2.6,74987.0,3135.0,482.0,998.0,1761.0,3056.0,4951.0,6220.0,8526.0,11042.0,34816.0,55720772.0
C'mon C'mon,2021,7.4,29597.0,3123.0,4798.0,8890.0,6905.0,3070.0,1243.0,584.0,322.0,226.0,436.0,4498882.0
Twilight,2008,5.3,461072.0,62860.0,19809.0,38074.0,59962.0,70268.0,62592.0,39082.0,27921.0,21770.0,58734.0,408430415.0
Foxcatcher,2014,7.0,143267.0,5998.0,10743.0,34887.0,49022.0,24437.0,9426.0,3870.0,1940.0,1097.0,1847.0,19206513.0
Pig,2021,6.9,73271.0,5011.0,6797.0,17052.0,20458.0,11829.0,5477.0,2410.0,1504.0,1027.0,1706.0,3889432.0
Killers,2010,5.4,92346.0,5102.0,2628.0,6681.0,14250.0,21968.0,19152.0,9955.0,5369.0,3309.0,3932.0,98159963.0
Kimetsu no Yaiba: Mugen Ressha-Hen,2020,8.2,57186.0,20773.0,12450.0,12473.0,6040.0,2236.0,954.0,452.0,279.0,242.0,1287.0,447691934.0
Two Lovers,2008,7.0,40794.0,2726.0,3583.0,9469.0,12770.0,7025.0,2779.0,1080.0,544.0,308.0,510.0,16303643.0
Tron,2010,6.8,337418.0,30640.0,27761.0,62931.0,94182.0,64421.0,30381.0,12855.0,6276.0,3537.0,4434.0,400063852.0
Hamlet 2,2008,6.3,17065.0,1862.0,1238.0,2620.0,3769.0,3217.0,1698.0,943.0,565.0,392.0,761.0,4925288.0
One Week,2008,7.0,11766.0,1268.0,1280.0,2619.0,3239.0,1817.0,686.0,289.0,203.0,162.0,203.0,108918.0
Dirty Girl,2010,6.4,10922.0,1144.0,753.0,1578.0,2592.0,2346.0,1194.0,572.0,264.0,149.0,330.0,143485.0
The Maiden Heist,2009,6.0,16770.0,624.0,423.0,1428.0,4083.0,5544.0,2719.0,1055.0,442.0,220.0,232.0,96008.0
Wrath of Man,2021,7.1,175084.0,14917.0,14976.0,43969.0,58756.0,27153.0,8771.0,2978.0,1469.0,840.0,1255.0,103966489.0
Paddington,2014,7.3,116928.0,9697.0,11626.0,31926.0,39026.0,15884.0,5174.0,1662.0,720.0,465.0,748.0,282377683.0
The Taking of Pelham 123,2009,6.4,198130.0,6917.0,6842.0,25525.0,64498.0,58576.0,22193.0,7448.0,2960.0,1445.0,1726.0,150166126.0
Diario de una ninfómana,2008,5.7,11096.0,744.0,388.0,1066.0,1957.0,2666.0,1998.0,1035.0,544.0,290.0,408.0,2758691.0
Soul Men,2008,6.4,11126.0,1244.0,643.0,1494.0,2682.0,2458.0,1223.0,537.0,308.0,233.0,304.0,12331637.0
The Addams Family 2,2021,5.4,12302.0,877.0,294.0,758.0,1694.0,2852.0,2784.0,1318.0,697.0,427.0,601.0,119815153.0
Boiling Point,2021,7.5,24949.0,1781.0,3697.0,8856.0,7022.0,2167.0,719.0,249.0,162.0,105.0,191.0,1228195.0
Thick as Thieves,2009,6.0,34956.0,1505.0,1033.0,3073.0,7768.0,10808.0,5962.0,2358.0,1151.0,603.0,695.0,6828037.0
George Harrison: Living in the Material World,2011,8.1,11798.0,2298.0,2784.0,3939.0,1797.0,544.0,180.0,69.0,42.0,40.0,105.0,156113.0
The Northman,2022,7.1,182587.0,16115.0,21741.0,43846.0,42242.0,25223.0,13305.0,6862.0,4458.0,3215.0,5580.0,69633110.0
The Wolf of Snow Hollow,2020,6.2,21115.0,861.0,1044.0,2872.0,5518.0,4940.0,2629.0,1344.0,746.0,454.0,707.0,266963.0
Hannah Montana: The Movie,2009,4.5,42974.0,5809.0,1392.0,2633.0,4041.0,4969.0,5465.0,4219.0,2818.0,2280.0,9348.0,155545279.0
Paul Blart: Mall Cop,2009,5.2,111092.0,5347.0,2226.0,6499.0,15347.0,25473.0,24295.0,13690.0,7880.0,4922.0,5413.0,183348429.0
Jackass 3D,2010,7.0,65776.0,7424.0,5074.0,13288.0,20740.0,10010.0,3885.0,1423.0,1010.0,902.0,2020.0,171685792.0
Supernova,2020,6.9,11729.0,1022.0,1016.0,2398.0,3410.0,2051.0,800.0,269.0,145.0,127.0,491.0,3415787.0
The Killing Room,2009,5.6,14466.0,630.0,482.0,1180.0,2520.0,3710.0,2948.0,1401.0,689.0,411.0,495.0,467220.0
The Card Counter,2021,6.2,34361.0,941.0,1336.0,4611.0,8041.0,8512.0,5096.0,2463.0,1352.0,862.0,1147.0,5039364.0
The Hangover,2009,7.7,782119.0,110008.0,132693.0,249634.0,171961.0,64924.0,24579.0,10579.0,6052.0,4036.0,7653.0,469328079.0
Blue Valentine,2010,7.3,197961.0,17770.0,26512.0,56199.0,51972.0,24400.0,10205.0,4522.0,2447.0,1545.0,2389.0,15440333.0
Seventh Son,2014,5.5,77562.0,3386.0,1622.0,4680.0,11737.0,20033.0,17235.0,9146.0,4657.0,2555.0,2511.0,114178613.0
House of Gucci,2021,6.6,132169.0,7557.0,6609.0,22284.0,42210.0,30020.0,12294.0,5017.0,2435.0,1424.0,2319.0,153231897.0
Stranger: Mukô hadan,2007,7.8,16984.0,2563.0,3138.0,5555.0,3690.0,1250.0,443.0,132.0,46.0,32.0,135.0,258490.0
Crank: High Voltage,2009,6.1,150636.0,11187.0,7452.0,18270.0,34507.0,35880.0,19253.0,9621.0,5360.0,3766.0,5340.0,34572541.0
Mother and Child,2009,7.2,12308.0,1143.0,1320.0,3142.0,3675.0,1615.0,615.0,263.0,170.0,107.0,258.0,5621971.0
Di Renjie zhi Tongtian diguo,2010,6.6,11375.0,575.0,552.0,1883.0,3754.0,2674.0,1049.0,414.0,205.0,115.0,154.0,51899269.0
The Unforgivable,2021,7.1,108684.0,9629.0,11081.0,29162.0,34121.0,15255.0,5134.0,1915.0,915.0,548.0,924.0,13062.0
The Ides of March,2011,7.1,223383.0,8015.0,16439.0,58760.0,84704.0,36507.0,10993.0,3697.0,1625.0,947.0,1696.0,76338111.0
Free State of Jones,2016,6.9,58446.0,3778.0,3876.0,12332.0,20970.0,11187.0,3613.0,1211.0,500.0,288.0,691.0,25035950.0
Echelon Conspiracy,2009,5.7,19499.0,943.0,567.0,1673.0,3567.0,5218.0,3665.0,1795.0,920.0,531.0,620.0,2186782.0
Nanjing! Nanjing!,2009,7.7,11146.0,1588.0,1898.0,3450.0,2304.0,909.0,402.0,169.0,98.0,74.0,254.0,10687316.0
Scream,2022,6.3,108102.0,10219.0,6318.0,16257.0,25649.0,21584.0,11902.0,5881.0,3645.0,2352.0,4295.0,140041405.0
Dog,2022,6.5,32701.0,2802.0,1660.0,4514.0,9842.0,8426.0,3077.0,1044.0,492.0,350.0,494.0,84812876.0
Psycho Goreman,2020,6.2,12953.0,1000.0,733.0,1976.0,2978.0,2650.0,1448.0,802.0,462.0,337.0,567.0,95384.0
The Wrestler,2008,7.9,306430.0,37788.0,62605.0,105229.0,62747.0,21509.0,7480.0,3049.0,1657.0,1204.0,3162.0,44734660.0
Bellbottom,2021,6.1,22746.0,8000.0,1216.0,1713.0,2503.0,2156.0,1296.0,677.0,435.0,507.0,4243.0,739343.0
Big Eyes,2014,7.0,93765.0,4602.0,5753.0,20362.0,37238.0,17406.0,5133.0,1719.0,649.0,332.0,571.0,29253166.0
Burlesque,2010,6.4,86505.0,11769.0,6414.0,13093.0,19066.0,16515.0,9075.0,4436.0,2466.0,1537.0,2134.0,89520336.0
Adulthood,2008,6.6,12796.0,1212.0,812.0,2073.0,3852.0,2661.0,1055.0,380.0,197.0,144.0,410.0,6611001.0
Morning Glory,2010,6.5,79357.0,4253.0,3800.0,11123.0,24644.0,21043.0,8559.0,3173.0,1357.0,688.0,717.0,60040976.0
Licorice Pizza,2021,7.2,109339.0,8058.0,13567.0,28672.0,28141.0,15044.0,6767.0,3240.0,1945.0,1442.0,2463.0,33258246.0
Drag Me to Hell,2009,6.6,204467.0,15228.0,15428.0,36701.0,51519.0,36486.0,19950.0,10804.0,6680.0,4521.0,7150.0,90842646.0
Sin nombre,2009,7.5,32960.0,2816.0,4488.0,11779.0,9307.0,2815.0,869.0,290.0,131.0,119.0,346.0,5102705.0
Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,2.5,12046.0,1258.0,3469.0,181.0,212.0,230.0,240.0,194.0,245.0,452.0,5565.0,70642966.0
Taking Woodstock,2009,6.7,29348.0,1939.0,1840.0,5054.0,9368.0,6387.0,2569.0,1011.0,444.0,228.0,508.0,9975737.0
Don't Look Up,2021,7.2,529455.0,52222.0,62008.0,137873.0,138269.0,67503.0,30124.0,14286.0,8892.0,6308.0,11970.0,791863.0
The Unbearable Weight of Massive Talent,2022,7.0,77030.0,6658.0,6718.0,18768.0,24280.0,12141.0,4455.0,1613.0,853.0,570.0,974.0,29116320.0
Fireproof,2008,6.4,23006.0,6581.0,2478.0,3124.0,3238.0,2166.0,1222.0,675.0,567.0,649.0,2306.0,33473297.0
Transporter 3,2008,6.0,168061.0,9907.0,5929.0,16796.0,38636.0,50136.0,25834.0,10273.0,4923.0,2650.0,2977.0,108979549.0
Amelia,2009,5.8,12861.0,678.0,336.0,974.0,2391.0,3764.0,2458.0,1090.0,459.0,277.0,434.0,19643086.0
The Informant!,2009,6.5,65583.0,1980.0,2427.0,9592.0,20679.0,17295.0,7309.0,3006.0,1383.0,796.0,1116.0,41771168.0
Beast,2022,5.2,32530.0,14158.0,1323.0,1271.0,1560.0,1825.0,1891.0,1360.0,1111.0,1126.0,6905.0,18911959.0
Beast,2022,5.2,32530.0,14158.0,1323.0,1271.0,1560.0,1825.0,1891.0,1360.0,1111.0,1126.0,6905.0,18911959.0
Beast,2022,5.6,20684.0,1147.0,414.0,1307.0,3478.0,5562.0,4072.0,1860.0,998.0,713.0,1133.0,36168985.0
Beast,2022,5.6,20684.0,1147.0,414.0,1307.0,3478.0,5562.0,4072.0,1860.0,998.0,713.0,1133.0,36168985.0
Shutter Island,2010,8.2,1298286.0,233957.0,351805.0,413758.0,190307.0,62501.0,21405.0,9637.0,5352.0,3540.0,6024.0,294805697.0
JCVD,2008,7.1,39143.0,4477.0,3969.0,9922.0,10798.0,5393.0,2218.0,958.0,479.0,339.0,590.0,2342211.0
Shiva Baby,2020,7.1,21608.0,1140.0,2047.0,6048.0,6843.0,3087.0,1115.0,472.0,265.0,205.0,386.0,314106.0
2:22,2017,5.7,23658.0,1513.0,866.0,2212.0,4427.0,6019.0,4203.0,2018.0,1042.0,677.0,681.0,3945729.0
The Boat That Rocked,2009,7.3,112112.0,12349.0,15393.0,33176.0,29019.0,12556.0,4834.0,2030.0,1063.0,665.0,1027.0,36348784.0
Jennifer's Body,2009,5.4,135558.0,8382.0,4135.0,10392.0,19712.0,27291.0,26838.0,16649.0,9562.0,5777.0,6820.0,31556061.0
The Factory,2012,5.7,11252.0,516.0,303.0,877.0,2136.0,3204.0,2152.0,996.0,461.0,278.0,329.0,30640.0
Lay the Favorite,2012,4.8,11743.0,409.0,112.0,372.0,1072.0,2259.0,2922.0,2022.0,1166.0,719.0,690.0,1577272.0
Män som hatar kvinnor,2009,7.8,217156.0,23574.0,41599.0,82052.0,46533.0,14022.0,4631.0,1836.0,947.0,640.0,1322.0,104414200.0
Saw V,2008,5.8,125502.0,10039.0,4326.0,10692.0,21433.0,32256.0,22832.0,10253.0,5641.0,3147.0,4883.0,113864059.0
Green Lantern,2011,5.5,285435.0,13216.0,7078.0,20806.0,47710.0,68733.0,56092.0,32251.0,18062.0,10541.0,10946.0,219851172.0
What Doesn't Kill You,2008,6.6,12586.0,721.0,555.0,1901.0,4342.0,2994.0,1160.0,411.0,185.0,102.0,215.0,44872.0
The Private Lives of Pippa Lee,2009,6.3,13725.0,1031.0,710.0,1949.0,3527.0,3296.0,1667.0,674.0,342.0,211.0,318.0,2860973.0
Survival of the Dead,2009,4.8,21694.0,989.0,341.0,979.0,2226.0,3778.0,4902.0,3486.0,2196.0,1409.0,1388.0,386078.0
Takers,2010,6.2,63116.0,4890.0,2582.0,7450.0,15444.0,16652.0,8299.0,3565.0,1668.0,903.0,1663.0,80205382.0
The Limits of Control,2009,6.2,20568.0,1679.0,1699.0,3305.0,4290.0,3624.0,2223.0,1314.0,831.0,678.0,925.0,1981134.0
Duplicity,2009,6.1,50699.0,1486.0,1442.0,5515.0,13319.0,14962.0,7288.0,3115.0,1459.0,913.0,1200.0,78176181.0
Julie & Julia,2009,7.0,120056.0,8365.0,9878.0,26792.0,41343.0,20803.0,7261.0,2607.0,1176.0,730.0,1101.0,129540522.0
The Slammin' Salmon,2009,6.4,14537.0,1341.0,821.0,2173.0,3724.0,3158.0,1636.0,741.0,394.0,212.0,337.0,60421.0
Sex Drive,2008,6.5,88251.0,6936.0,5549.0,13528.0,24367.0,19130.0,9340.0,4265.0,2146.0,1270.0,1720.0,18755936.0
District 9,2009,7.9,680305.0,98486.0,152500.0,211045.0,120505.0,47761.0,19884.0,9723.0,6359.0,4492.0,9550.0,210888950.0
Death Wish,2018,6.3,72544.0,4424.0,2850.0,9337.0,20979.0,19318.0,8317.0,3448.0,1678.0,1011.0,1182.0,49562710.0
Doctor,2021,7.4,16389.0,5612.0,2142.0,3063.0,2394.0,1214.0,561.0,258.0,206.0,172.0,767.0,583638.0
Hridayam,2022,8.1,12250.0,5822.0,2220.0,1728.0,1100.0,476.0,258.0,101.0,87.0,81.0,377.0,1740483.0
The Dissident,2020,7.9,29842.0,10261.0,5502.0,5038.0,1512.0,471.0,152.0,282.0,390.0,1792.0,4442.0,101993.0
Mass,2021,7.6,14041.0,1532.0,2404.0,4521.0,3059.0,1298.0,496.0,218.0,138.0,109.0,266.0,256035.0
The Ghost Writer,2010,7.2,164620.0,8572.0,15633.0,46754.0,54295.0,24630.0,8169.0,3016.0,1354.0,774.0,1423.0,60331447.0
Spree,2020,5.9,13386.0,914.0,516.0,1598.0,2881.0,3198.0,1873.0,983.0,542.0,345.0,536.0,50616.0
Jeepers Creepers 3,2017,3.9,22918.0,1444.0,594.0,1816.0,1003.0,1957.0,3254.0,3712.0,3241.0,2508.0,3389.0,4017852.0
The Unborn,2009,4.7,51763.0,2366.0,903.0,2206.0,4820.0,8811.0,11721.0,8866.0,5448.0,3353.0,3269.0,76514050.0
Låt den rätte komma in,2008,7.9,217585.0,35386.0,46697.0,65799.0,37601.0,15375.0,6559.0,3254.0,1925.0,1514.0,3475.0,11227336.0
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,8.0,11777.0,2086.0,2396.0,3812.0,2090.0,765.0,247.0,88.0,63.0,54.0,176.0,3695948.0
Post Grad,2009,5.2,14456.0,721.0,267.0,805.0,1805.0,3327.0,3658.0,1847.0,935.0,555.0,536.0,6414729.0
Madea Goes to Jail,2009,4.5,12315.0,1874.0,464.0,888.0,1107.0,1175.0,1066.0,773.0,564.0,615.0,3789.0,90508336.0
Frankenweenie,2012,6.9,108450.0,8189.0,7524.0,22208.0,36931.0,20145.0,7412.0,2738.0,1286.0,737.0,1280.0,84247681.0
The Ugly Truth,2009,6.4,219750.0,16498.0,13276.0,31818.0,59576.0,51659.0,24410.0,10489.0,5251.0,3179.0,3594.0,205599393.0
The Final Destination,2009,5.1,106860.0,5578.0,2205.0,5860.0,12977.0,22046.0,25097.0,14613.0,8347.0,4977.0,5160.0,186167139.0
Run Hide Fight,2020,6.3,24208.0,5811.0,2029.0,3044.0,4420.0,3693.0,1759.0,867.0,640.0,497.0,1448.0,34561.0
Runway 34,2022,7.1,26738.0,9045.0,4656.0,4208.0,3017.0,1568.0,740.0,301.0,286.0,339.0,2578.0,4062826.0
Singh Is Kinng,2008,5.7,15582.0,2744.0,1121.0,1393.0,2436.0,2726.0,2059.0,1119.0,631.0,443.0,910.0,29169677.0
Jackass Forever,2022,6.9,42951.0,3896.0,3151.0,9143.0,12959.0,6922.0,2950.0,1207.0,741.0,557.0,1425.0,80339532.0
Orphan,2009,7.0,229895.0,19420.0,20403.0,51317.0,72493.0,37618.0,14895.0,6223.0,3048.0,1783.0,2695.0,77912251.0
Micmacs à tire-larigot,2009,7.1,30427.0,2336.0,3517.0,8093.0,8977.0,4280.0,1701.0,665.0,348.0,197.0,313.0,16979882.0
Das weiße Band - Eine deutsche Kindergeschichte,2009,7.8,73942.0,10073.0,14831.0,22895.0,14251.0,6090.0,2532.0,1231.0,683.0,448.0,908.0,19319671.0
Bigger Stronger Faster*,2008,7.5,13567.0,1726.0,1976.0,4308.0,3419.0,1299.0,412.0,136.0,61.0,50.0,180.0,308575.0
Leaves of Grass,2009,6.4,27302.0,1502.0,1510.0,3844.0,7956.0,6845.0,3156.0,1212.0,539.0,294.0,444.0,1034214.0
Miss March,2009,5.0,21567.0,1620.0,596.0,1475.0,2594.0,3839.0,3897.0,2621.0,1802.0,1373.0,1750.0,4591629.0
Beastly,2011,5.5,78022.0,8227.0,3532.0,7380.0,11723.0,15203.0,13028.0,7563.0,4502.0,2974.0,3890.0,43202283.0
Dear Zachary: A Letter to a Son About His Father,2008,8.5,37181.0,11166.0,10710.0,8860.0,3733.0,1333.0,547.0,240.0,132.0,126.0,334.0,18334.0
Public Enemies,2009,7.0,303727.0,22232.0,23625.0,66241.0,103745.0,52423.0,19877.0,7390.0,3440.0,1795.0,2959.0,214104620.0
Wendy and Lucy,2008,7.1,18565.0,1590.0,2057.0,4536.0,5191.0,2731.0,1139.0,514.0,306.0,206.0,295.0,1192995.0
Dance Flick,2009,3.5,12391.0,1027.0,195.0,377.0,612.0,1013.0,1302.0,1597.0,1551.0,1524.0,3193.0,31439140.0
"I Love You, Man",2009,7.0,207179.0,15229.0,18509.0,48057.0,68013.0,35515.0,12510.0,4403.0,2016.0,1201.0,1726.0,91980359.0
The Karate Kid,2010,6.2,184353.0,13482.0,8729.0,23322.0,45780.0,44996.0,22583.0,9935.0,5065.0,3264.0,7197.0,359126022.0
Man on Wire,2008,7.7,56196.0,6044.0,9956.0,18986.0,13083.0,4754.0,1701.0,630.0,343.0,223.0,476.0,5258569.0
Zombieland,2009,7.6,575582.0,61869.0,82807.0,190167.0,151001.0,55226.0,18214.0,6789.0,3470.0,2153.0,3886.0,102392080.0
Anvil: The Story of Anvil,2008,7.9,16329.0,2219.0,3172.0,5859.0,3398.0,944.0,306.0,129.0,58.0,45.0,199.0,951380.0
Karnan,2021,8.1,22045.0,10543.0,3623.0,3028.0,1662.0,706.0,406.0,199.0,158.0,207.0,1513.0,3817585.0
12 Rounds,2009,5.6,29211.0,1896.0,716.0,2045.0,4842.0,7524.0,5717.0,2803.0,1487.0,894.0,1287.0,17280326.0
Dune: Part One,2021,8.0,620129.0,123096.0,155978.0,170723.0,92341.0,36617.0,15848.0,7691.0,5114.0,4091.0,8630.0,401847900.0
The Colony,2013,5.3,45630.0,1362.0,700.0,2081.0,5896.0,11884.0,11540.0,6128.0,3152.0,1572.0,1315.0,557865.0
Gentlemen Broncos,2009,6.1,11772.0,1374.0,845.0,1711.0,2384.0,2068.0,1303.0,697.0,527.0,363.0,500.0,118492.0
The Rite,2011,6.0,98685.0,5372.0,3879.0,10649.0,21672.0,27028.0,16133.0,7176.0,3358.0,1674.0,1744.0,96560591.0
Silent Night,2021,5.7,13162.0,741.0,466.0,1264.0,2460.0,3085.0,2163.0,1065.0,596.0,463.0,859.0,428955.0
Biutiful,2010,7.4,91117.0,8908.0,13951.0,28142.0,23302.0,9464.0,3610.0,1507.0,755.0,489.0,989.0,25147786.0
Retfærdighedens ryttere,2020,7.5,50303.0,4401.0,7106.0,17477.0,13643.0,4863.0,1513.0,560.0,273.0,143.0,324.0,2000155.0
Hard Kill,2020,3.3,19855.0,5274.0,3918.0,3219.0,1376.0,245.0,536.0,911.0,1145.0,1159.0,2072.0,111523.0
Ghajini,2008,7.3,62087.0,11279.0,7998.0,15025.0,13308.0,6010.0,2791.0,1355.0,1049.0,818.0,2454.0,38316584.0
L'immortel,2010,6.6,35048.0,1971.0,1941.0,5976.0,11950.0,7981.0,3009.0,1104.0,481.0,277.0,358.0,21695883.0
OSS 117: Rio ne répond plus,2009,6.8,15178.0,1093.0,1448.0,3272.0,4531.0,2727.0,1116.0,408.0,259.0,116.0,208.0,21924245.0
The Deep House,2021,5.4,10768.0,335.0,202.0,657.0,1605.0,2648.0,2420.0,1345.0,700.0,424.0,432.0,1899068.0
The Hobbit: The Desolation of Smaug,2013,7.8,661104.0,115018.0,119848.0,199527.0,130096.0,53472.0,20895.0,8745.0,4659.0,2873.0,5971.0,959027992.0
Downton Abbey: A New Era,2022,7.4,19966.0,3249.0,2588.0,5414.0,4826.0,2124.0,796.0,299.0,168.0,136.0,366.0,92072058.0
Nefes: Vatan Sagolsun,2009,8.0,33874.0,16752.0,4642.0,5032.0,2957.0,1383.0,696.0,344.0,265.0,211.0,1592.0,15291338.0
Demolition,2015,7.0,100465.0,6039.0,8344.0,24057.0,33190.0,17299.0,6530.0,2244.0,1131.0,611.0,1020.0,4366460.0
Whip It,2009,6.9,67812.0,5338.0,5321.0,14010.0,21685.0,12740.0,4850.0,1737.0,839.0,489.0,803.0,16691303.0
Bronson,2008,7.0,131977.0,9848.0,13011.0,33225.0,40292.0,19837.0,8065.0,3332.0,1721.0,1132.0,1514.0,2260712.0
The Children,2008,5.9,18286.0,1006.0,741.0,2124.0,3998.0,4169.0,2599.0,1414.0,864.0,627.0,744.0,1300051.0
American Underdog,2021,7.1,14778.0,2049.0,1584.0,3579.0,4126.0,1964.0,738.0,289.0,138.0,94.0,217.0,26514814.0
The Company Men,2010,6.7,45969.0,1836.0,2157.0,7984.0,17625.0,10665.0,3379.0,1088.0,516.0,261.0,458.0,8087000.0
The House of the Devil,2009,6.3,47279.0,2878.0,3070.0,7636.0,11823.0,9460.0,5263.0,2891.0,1605.0,1094.0,1559.0,101215.0
The Bang Bang Club,2010,6.9,10941.0,958.0,1040.0,2446.0,3529.0,1793.0,672.0,205.0,97.0,65.0,136.0,221292.0
Revanche,2008,7.5,14858.0,1175.0,2234.0,4991.0,3830.0,1441.0,599.0,225.0,116.0,96.0,151.0,886407.0
City Island,2009,7.4,31825.0,2544.0,3689.0,9946.0,9652.0,3930.0,1141.0,360.0,200.0,117.0,246.0,7878856.0
An Education,2009,7.3,134694.0,8438.0,14485.0,38330.0,43867.0,18653.0,6102.0,2234.0,1009.0,590.0,986.0,26096852.0
Baiohazâdo: Dijenerêshon,2008,6.4,31597.0,3117.0,1735.0,4512.0,8512.0,6967.0,3316.0,1516.0,786.0,458.0,678.0,403117.0
Voces,2020,6.1,14438.0,638.0,582.0,1717.0,3519.0,4066.0,2096.0,881.0,430.0,203.0,306.0,443458.0
